jour;n_dose1_h;n_complet_h;n_rappel_h;Progression journaliere;Cumul_dose1
2023-04-15;0;2;0;0.0;52842274
2023-04-15;0;0;3;0.0;52842274
2023-04-15;4;4;15;4.0;52842278
2023-04-15;4;4;19;0.0;52842282
2023-04-16;0;1;1;-4.0;52842282
2023-04-16;1;1;2;1.0;52842283
2023-04-16;1;1;0;0.0;52842284
2023-04-16;6;7;7;5.0;52842290
2023-04-16;0;1;2;-6.0;52842290
2023-04-16;0;0;0;0.0;52842290
2023-04-16;0;1;0;0.0;52842290
2023-04-16;0;0;0;0.0;52842290
2023-04-16;0;0;0;0.0;52842290
2023-04-16;1;1;2;1.0;52842291
2023-04-16;0;0;0;-1.0;52842291
2023-04-16;0;0;0;0.0;52842291
2023-04-16;3;1;0;3.0;52842294
2023-04-16;0;0;0;-3.0;52842294
2023-04-16;0;0;0;0.0;52842294
2023-04-17;12;17;39;12.0;52842306
2023-04-17;4;5;17;-8.0;52842310
2023-04-17;0;0;5;-4.0;52842310
2023-04-17;9;4;31;9.0;52842319
2023-04-17;0;0;0;-9.0;52842319
2023-04-17;2;8;9;2.0;52842321
2023-04-17;5;6;34;3.0;52842326
2023-04-17;0;2;0;-5.0;52842326
2023-04-17;2;0;5;2.0;52842328
2023-04-17;2;0;3;0.0;52842330
2023-04-17;3;2;1;1.0;52842333
2023-04-17;0;0;1;-3.0;52842333
2023-04-17;45;59;174;45.0;52842378
2023-04-17;0;4;5;-45.0;52842378
2023-04-17;6;11;24;6.0;52842384
2023-04-18;10;13;29;4.0;52842394
2023-04-18;5;0;8;-5.0;52842399
2023-04-18;10;4;14;5.0;52842409
2023-04-18;0;0;0;-10.0;52842409
2023-04-18;1;0;0;1.0;52842410
2023-04-18;3;3;4;2.0;52842413
2023-04-18;2;2;5;-1.0;52842415
2023-04-18;6;2;41;4.0;52842421
2023-04-18;59;53;182;53.0;52842480
2023-04-18;8;10;24;-51.0;52842488
2023-04-18;1;3;3;-7.0;52842489
2023-04-18;2;5;18;1.0;52842491
2023-04-18;9;8;31;7.0;52842500
2023-04-18;1;1;5;-8.0;52842501
2023-04-18;1;2;0;0.0;52842502
2023-04-19;2;0;3;1.0;52842504
2023-04-19;39;59;109;37.0;52842543
2023-04-19;1;2;6;-38.0;52842544
2023-04-19;0;0;2;-1.0;52842544
2023-04-19;2;0;3;2.0;52842546
2023-04-19;1;0;0;-1.0;52842547
2023-04-19;10;10;17;9.0;52842557
2023-04-19;2;1;8;-8.0;52842559
2023-04-19;4;4;15;2.0;52842563
2023-04-19;2;0;13;-2.0;52842565
2023-04-19;1;0;0;-1.0;52842566
2023-04-19;0;0;4;-1.0;52842566
2023-04-19;1;2;3;1.0;52842567
2023-04-19;8;32;14;7.0;52842575
2023-04-19;5;8;21;-3.0;52842580
2023-04-20;1;2;3;-4.0;52842581
2023-04-20;1;2;2;0.0;52842582
2023-04-20;3;6;14;2.0;52842585
2023-04-20;2;4;26;-1.0;52842587
2023-04-20;2;2;0;0.0;52842589
2023-04-20;0;0;1;-2.0;52842589
2023-04-20;0;1;4;0.0;52842589
2023-04-20;2;1;2;2.0;52842591
2023-04-20;45;49;132;43.0;52842636
2023-04-20;10;9;27;-35.0;52842646
2023-04-20;5;9;9;-5.0;52842651
2023-04-20;0;1;6;-5.0;52842651
2023-04-20;0;0;0;0.0;52842651
2023-04-20;10;8;20;10.0;52842661
2023-04-20;9;4;18;-1.0;52842670
2023-04-21;1;1;0;-8.0;52842671
2023-04-21;3;0;9;2.0;52842674
2023-04-21;6;6;43;3.0;52842680
2023-04-21;15;20;40;9.0;52842695
2023-04-21;1;2;4;-14.0;52842696
2023-04-21;1;1;2;0.0;52842697
2023-04-21;3;2;4;2.0;52842700
2023-04-21;61;80;238;58.0;52842761
2023-04-21;15;12;38;-46.0;52842776
2023-04-21;0;1;2;-15.0;52842776
2023-04-21;4;16;33;4.0;52842780
2023-04-21;2;2;6;-2.0;52842782
2023-04-21;0;2;1;-2.0;52842782
2023-04-21;5;8;34;5.0;52842787
2023-04-21;5;7;22;0.0;52842792
2023-04-22;1;0;1;-4.0;52842793
2023-04-22;7;8;15;6.0;52842800
2023-04-22;5;7;12;-2.0;52842805
2023-04-22;2;3;19;-3.0;52842807
2023-04-22;0;0;2;-2.0;52842807
2023-04-22;6;3;5;6.0;52842813
2023-04-22;7;5;15;1.0;52842820
2023-04-22;0;1;0;-7.0;52842820
2023-04-22;1;1;3;1.0;52842821
2023-04-22;0;2;1;-1.0;52842821
2023-04-22;33;36;86;33.0;52842854
2023-04-22;0;0;0;-33.0;52842854
2023-04-22;1;2;1;1.0;52842855
2023-04-22;3;2;12;2.0;52842858
2023-04-22;0;2;0;-3.0;52842858
2023-04-23;2;1;1;2.0;52842860
2023-04-23;1;2;1;-1.0;52842861
2023-04-23;0;0;1;-1.0;52842861
2023-04-23;0;0;1;0.0;52842861
2023-04-23;0;0;2;0.0;52842861
2023-04-23;0;0;0;0.0;52842861
2023-04-23;1;0;1;1.0;52842862
2023-04-23;0;0;0;-1.0;52842862
2023-04-23;5;4;7;5.0;52842867
2023-04-23;0;0;0;-5.0;52842867
2023-04-23;0;0;0;0.0;52842867
2023-04-23;0;0;0;0.0;52842867
2023-04-23;0;1;0;0.0;52842867
2023-04-23;0;0;0;0.0;52842867
2023-04-23;1;0;0;1.0;52842868
2023-04-24;0;0;0;-1.0;52842868
2023-04-24;1;3;17;1.0;52842869
2023-04-24;37;17;25;36.0;52842906
2023-04-24;1;1;0;-36.0;52842907
2023-04-24;4;10;30;3.0;52842911
2023-04-24;2;1;2;-2.0;52842913
2023-04-24;2;1;1;0.0;52842915
2023-04-24;1;3;6;-1.0;52842916
2023-04-24;1;2;3;0.0;52842917
2023-04-24;1;7;9;0.0;52842918
2023-04-24;0;1;0;-1.0;52842918
2023-04-24;1;0;2;1.0;52842919
2023-04-24;9;10;23;8.0;52842928
2023-04-24;1;2;5;-8.0;52842929
2023-04-24;61;58;123;60.0;52842990
2023-04-25;5;6;13;-56.0;52842995
2023-04-25;6;8;14;1.0;52843001
2023-04-25;2;1;7;-4.0;52843003
2023-04-25;1;2;4;-1.0;52843004
2023-04-25;1;0;3;0.0;52843005
2023-04-25;1;2;13;0.0;52843006
2023-04-25;14;9;31;13.0;52843020
2023-04-25;2;4;8;-12.0;52843022
2023-04-25;0;1;0;-2.0;52843022
2023-04-25;1;0;1;1.0;52843023
2023-04-25;0;1;1;-1.0;52843023
2023-04-25;1;1;1;1.0;52843024
2023-04-25;10;9;28;9.0;52843034
2023-04-25;54;49;164;44.0;52843088
2023-04-25;10;5;40;-44.0;52843098
2023-04-26;44;49;111;34.0;52843142
2023-04-26;12;10;13;-32.0;52843154
2023-04-26;5;4;3;-7.0;52843159
